"Iteration","Epoch","Cumulated_Reward","Entropy","Critic Loss","Discounted Reward"
1,0,214.0,1.9397993,0,20.16722993278274
2,0,180.0,1.8657466,0,20.163490261205524
3,0,124.0,1.9238889,0,19.781617272492507
4,0,136.0,1.9059366,0,19.81099036336079
5,0,246.0,1.9364706,0,20.29762853894097
6,0,170.0,1.908408,0,20.14928747244358
7,0,117.0,1.897255,0,19.731083949318563
8,0,139.0,1.9311917,0,19.750511280454877
9,0,176.0,1.8547791,0,19.845616619198722
10,0,180.0,1.9303771,0,19.76884636378134
11,0,115.0,1.8651404,0,19.657851638609937
12,0,112.0,1.8945817,0,19.60093499181798
13,0,165.0,1.8970068,0,19.736650218328734
14,0,219.0,1.938198,0,19.8833243598752
15,0,267.0,1.9342346,0,20.185402212162096
16,0,136.0,1.8655251,0,19.81214299993486
17,0,124.0,1.8676105,0,19.73565752181857
18,0,265.0,1.9162645,0,19.79953103196573
19,0,130.0,1.8712695,0,19.79353263101447
20,0,184.0,1.901972,0,19.778083245104813
21,0,153.0,1.9086639,0,20.261370325707233
22,0,179.0,1.87061,0,20.198039040389094
23,0,257.0,1.9172654,0,20.230523243051724
24,1,260.0,1.9092966,135.74883,20.263062402618093
25,1,163.0,1.9102163,135.74883,20.30760128926824
26,1,245.0,1.9057155,135.74883,20.358565535470138
27,1,163.0,1.8695227,135.74883,19.795303746962862
28,1,122.0,1.914175,135.74883,19.728731490643014
29,1,172.0,1.887234,135.74883,19.83219321600299
30,1,196.0,1.8754649,135.74883,20.315658025128215
31,1,232.0,1.8544841,135.74883,19.715855947597923
32,1,160.0,1.9328401,135.74883,19.83007182961495
33,1,251.0,1.8815364,135.74883,20.30063654294262
34,1,159.0,1.8576965,135.74883,20.30170949885347
35,1,131.0,1.9108075,135.74883,19.800545214582034
36,1,227.0,1.8533823,135.74883,20.309859875677983
37,1,138.0,1.8311136,135.74883,19.80900853333562
38,1,206.0,1.9177647,135.74883,20.331925085293204
39,1,214.0,1.9336556,135.74883,19.818581974556427
40,1,506.0,1.9337863,135.74883,20.295534336963684
41,1,170.0,1.9167048,135.74883,19.72060813676791
42,1,119.0,1.9011439,135.74883,19.619818511633913
43,1,214.0,1.9158977,135.74883,19.845826688123744
44,2,253.0,1.9116023,18.309147,19.732331447393605
45,2,418.0,1.8833125,18.309147,20.27231013707937
46,2,257.0,1.919381,18.309147,20.31205401472868
47,2,189.0,1.8967859,18.309147,19.747003519776506
48,2,160.0,1.8716224,18.309147,20.32525128806801
49,2,136.0,1.8901832,18.309147,19.767152436514106
50,2,300.0,1.9270978,18.309147,20.400761781284864
51,2,207.0,1.8842618,18.309147,19.786589485712703
52,2,126.0,1.8603683,18.309147,19.75881144991878
53,2,193.0,1.873439,18.309147,19.81117688992006
54,2,217.0,1.8795928,18.309147,20.184021784905223
55,2,181.0,1.8664045,18.309147,19.813883124491568
56,2,339.0,1.9163448,18.309147,19.808366435261078
57,2,128.0,1.905146,18.309147,19.77571691618764
58,2,194.0,1.9272115,18.309147,20.238575163679016
59,2,131.0,1.8977088,18.309147,19.66868790051004
60,2,128.0,1.8807211,18.309147,19.725374421842616
61,2,320.0,1.8789617,18.309147,19.83218581957461
62,2,119.0,1.8564148,18.309147,19.75730326426
63,3,123.0,1.8845367,15.384463,19.72025424727077
64,3,133.0,1.846569,15.384463,19.74662670220186
